,Date,Govt,ESG,Shariah,Net,Adjusted
227,2021-11-26,36079.14150626638,275133.5813949674,35118.45992832906,346331.1828295628,False
228,2021-11-29,35047.63016204378,280378.78882715653,35047.63016204378,350474.0491512441,True
229,2021-11-30,35580.433004716164,274027.3399729418,35118.68465806414,344726.4576357221,False
230,2021-12-01,34194.260770683715,273548.0066139884,34194.260770683715,341936.5281553558,True
231,2021-12-02,34236.90820107908,278299.93247833697,34211.58309123624,346748.42377065227,False
232,2021-12-03,34645.42569223468,275856.08489095775,34211.58309123624,344713.0936744287,False
233,2021-12-06,34169.570153086395,278652.9326854029,34211.58309123624,347034.08592972555,False
234,2021-12-07,33893.4841563164,285305.62889549095,34194.260770683715,353393.37382249103,False
235,2021-12-08,35354.606537130174,282877.8684542711,35356.69185966412,353589.1668510654,True
236,2021-12-09,35106.668118750014,280851.69638947886,35106.668118750014,351065.03262697894,True
237,2021-12-10,35319.70545303168,282563.6094830903,35319.96160813266,353203.2765442546,True
238,2021-12-13,35032.308752678684,280255.63954945205,35032.308752678684,350320.2570548094,True
239,2021-12-14,34748.59924300238,277987.58487151907,34748.59924300238,347484.7833575238,True
240,2021-12-15,35173.34254663597,281401.95060959534,35174.13385642257,351749.42701265385,True
241,2021-12-16,35147.419145094056,278738.8406669178,35209.825519392056,349096.0853314039,False
242,2021-12-17,35545.69685969249,276021.930523378,35209.825519392056,346777.45290246257,False
243,2021-12-20,35279.39282567105,272713.2181703544,35227.671350876786,343220.28234690224,False
244,2021-12-21,35145.062472226615,277420.7357457945,35209.825519392056,347775.62373741315,False
245,2021-12-22,35095.10454135488,280760.0186188866,35095.10454135488,350950.22770159633,True
246,2021-12-23,34790.581541062784,282645.2177846729,35112.89222738698,352548.6915531227,False
247,2021-12-27,35697.530638138516,285596.72839785594,35698.125219393056,356992.38425538753,True
248,2021-12-28,35634.78257213803,285079.83790407376,35634.956774507395,356349.5772507192,True
249,2021-12-29,35245.488973332554,285776.396102129,35598.77915341652,356620.6642288781,False
250,2021-12-30,35625.374668955155,285004.6867371017,35625.58584213773,356255.6472481946,True
251,2021-12-31,35695.22834477663,284576.148536952,35607.50178841076,355878.87867013935,False
252,2022-01-03,34758.22558979195,284843.98491204553,35553.24962722983,355155.4601290673,False
253,2022-01-04,34613.70074326474,284281.528524349,35553.24962722983,354448.47889484355,False
254,2022-01-05,34818.75832143663,278557.31761130266,34819.742516113605,348195.8184488529,True
255,2022-01-06,34908.89924348346,278530.51005499327,34730.96193856104,348170.37123703776,False
256,2022-01-07,34583.750044865184,276669.4914968097,34583.750044865184,345836.99158654007,True
257,2022-01-10,34668.83589131326,275891.50107177265,34548.37024942287,345108.7072125088,False
258,2022-01-11,34899.78318881517,278225.47234688385,34566.060147144024,347691.31568284304,False
259,2022-01-12,34766.07685868248,279352.21710038587,34566.060147144024,348684.3541062124,False
260,2022-01-13,35074.816930079774,275006.2016225925,34495.30055625939,344576.3191089317,False
261,2022-01-14,34544.8536579175,274469.6565018773,34424.540965374756,343439.05112516956,False
262,2022-01-18,34058.648821071365,269533.4413912971,34353.78137449012,337945.8715868586,False
263,2022-01-19,34294.45816694174,266716.57950754213,34318.4015790478,335329.43925353163,False
264,2022-01-20,34505.957270969804,263309.51799100044,34353.78137449012,332169.25663646037,False
265,2022-01-21,32846.63921918093,262764.1318876443,32846.63921918093,328457.4103260061,True
266,2022-01-24,32576.785885764275,264151.2523437327,32812.82898838404,329540.867217881,False
267,2022-01-25,32524.187354674596,260615.45510272306,32846.63921918093,325986.28167657857,False
268,2022-01-26,32130.841817829983,259065.14400474195,32660.68294979802,323856.6687723699,False
269,2022-01-27,32233.84323139941,257868.29369207384,32233.84323139941,322335.9801548727,True
270,2022-01-28,32245.107504264724,264284.2861767363,32217.193518986496,328746.58719998755,False
271,2022-01-31,32078.396265857988,269553.5906428634,32217.193518986496,333849.1804277079,False
272,2022-02-01,33492.5586877176,267971.8303646658,33493.240983009135,334957.6300353925,True
273,2022-02-02,33735.21935641127,269884.3441593368,33735.110716367526,337354.6742321156,True
274,2022-02-03,33068.852896283875,264548.23859680525,33068.852896283875,330685.94438937295,True
275,2022-02-04,32581.339861878383,264250.26290311647,32966.36678193589,329797.96954693075,False
276,2022-02-07,32873.16691951751,262990.76018043817,32873.845022554786,328737.7721225105,True
277,2022-02-08,32653.382266497014,265210.0914899777,32839.725826890484,330703.19958336523,False
278,2022-02-09,32714.827438309196,269892.3392527868,32856.785424722635,335463.9521158187,False
279,2022-02-10,32194.90675374458,264695.8561865478,32737.368239897583,329628.13118018996,False
280,2022-02-11,32672.288473208457,259282.85299254887,32771.48743556188,324726.6289013192,False
281,2022-02-14,32265.805028912484,258173.18733777912,32703.249044233282,323142.2414109249,False
282,2022-02-15,31899.497273878318,262611.8499568582,32703.249044233282,327214.5962749698,False
283,2022-02-16,32760.629639494236,262098.50376663014,32762.0375362828,327621.17094240716,True
284,2022-02-17,33004.31969646793,256000.05201626895,32779.15458828713,321783.526301024,False
285,2022-02-18,32018.547856244106,256143.02327923576,32018.547856244106,320180.1189917239,True
286,2022-02-22,32101.935523380384,253231.37943658434,31935.079274762757,317268.3942347275,False
287,2022-02-23,31202.437877150693,249616.69740611396,31202.437877150693,312021.5731604154,True
288,2022-02-24,31222.98381956322,253443.49741014987,31218.782789605986,315885.26401931903,False
289,2022-02-25,32170.712977211253,257384.23656600405,32170.64544480825,321725.5949880236,True
290,2022-02-28,32875.85025295929,256271.66369313045,32153.802174941855,321301.3161210316,False
291,2022-03-01,31735.931480083247,253882.42546463662,31735.931480083247,317354.2884248031,True
292,2022-03-02,30651.115138619676,258669.047362537,31669.676925845077,320989.8394270018,False
293,2022-03-03,32055.27388079271,256464.0713677814,32057.08008096933,320576.4253295434,True
294,2022-03-04,31828.461871895495,254625.21634657992,31828.461871895495,318282.1400903709,True
295,2022-03-07,31585.617788874042,247389.99413643155,31745.228446498277,310720.84037180385,False
296,2022-03-08,30843.7304226959,246746.53133921747,30843.7304226959,308433.9921846093,True
297,2022-03-09,31489.44989895059,251934.59390623303,31490.08378754661,314914.1275927302,True
298,2022-03-10,31037.028539898085,249398.3396051636,31473.54487799433,311908.91302305605,False
299,2022-03-11,30835.8397356189,246684.36244252964,30835.8397356189,308356.04191376746,True
300,2022-03-14,30115.856819843943,244877.55210835955,30706.209300576887,305699.6182287804,False
301,2022-03-15,31125.986895971186,249029.1890906973,31127.59319805924,311282.76918472775,True
302,2022-03-16,31431.259632957444,254798.415195738,31094.740856953107,317324.4156856485,False
303,2022-03-17,32037.83150373799,256319.50063340983,32037.617104001056,320394.9492411489,True
304,2022-03-18,32429.099869974943,259670.7889166809,32054.532424541707,324154.42121119756,False
305,2022-03-21,31678.156235395938,258968.0994379305,31936.12518075712,322582.3808540836,False
306,2022-03-22,31272.30643936133,262076.1490554803,31834.63325751319,325183.0887523548,False
