,Date,Govt,ESG,Shariah,Net,Adjusted
302,2022-03-16,29397.39474764735,29787.85758828244,232661.3198735945,291846.5722095243,False
303,2022-03-17,29213.44329268021,29213.53137733001,233705.9423999123,292132.91706992255,True
304,2022-03-18,29570.21825817528,29595.48813511037,233829.3351889302,292995.04158221587,False
305,2022-03-21,28885.476243653684,29515.400427833843,232965.58566580486,291366.4623372924,False
306,2022-03-22,28515.405316711596,29869.634517710787,232225.22893169743,290610.26876611984,False
307,2022-03-23,29140.31550472159,29386.027977617916,232348.6217207153,290874.96520305483,False
308,2022-03-24,28912.068166547728,29752.583253229714,232348.6217207153,291013.27314049273,False
309,2022-03-25,28510.973329562585,29851.152739108515,231484.87219759,289846.99826626113,False
310,2022-03-28,28754.732622757972,30069.853785902105,231114.69383053627,289939.2802391964,False
311,2022-03-29,29053.00314558718,115998.84904746688,145266.03142137063,290317.8836144247,True
312,2022-03-30,29279.6672362136,114900.10944544534,145266.03142137063,289445.80810302956,False
313,2022-03-31,28804.316353436465,28804.316353436472,230222.32428632778,287830.9569932007,True
314,2022-04-01,28835.397011852983,28835.397011852983,230682.94499912483,288353.7390228308,True
315,2022-04-04,28634.999933359977,29084.74571979983,230437.27626110657,288157.0219142664,False
316,2022-04-05,28614.363986816,28615.932672739782,228927.46138191817,286157.7580414739,True
317,2022-04-06,28522.370080350927,28522.12492115549,228181.75811071976,285226.2531122262,True
318,2022-04-07,28503.032618809695,28503.52229540852,228028.17836326806,285034.7332774863,True
319,2022-04-08,28421.6903748618,28422.122054870826,227378.07896214732,284221.89139187994,True
320,2022-04-11,28209.863730681693,28209.874920678667,225683.67760622676,282103.41625758715,True
321,2022-04-12,28170.918815672627,28009.12488141308,225927.5281492913,282107.571846377,False
322,2022-04-13,28228.190749509486,28356.69211357439,225561.75233469447,282146.63519777835,False
323,2022-04-14,27662.344043201352,27943.206958072144,225195.97652009767,280801.52752137114,False
324,2022-04-18,27524.8914019929,27901.259188673368,225561.75233469447,280987.9029253607,False
325,2022-04-19,27318.712440180218,28428.60257540087,224952.1259770331,280699.4409926142,False
326,2022-04-20,27868.523005014034,28527.479460412276,224708.2754339686,281104.2778993949,False
327,2022-04-21,27662.344043201352,28119.986843395563,223976.723804775,279759.0546913719,False
328,2022-04-22,27488.23736433731,27382.90460967417,223732.87326171048,278604.01523572195,False
329,2022-04-25,27975.496678795866,111693.31758366499,139880.1428047355,279548.9570671964,True
330,2022-04-26,28257.12144938858,108532.98864996679,139576.2207128186,276366.330812174,False
331,2022-04-27,27621.35544872846,27621.355448728456,220766.9147139697,276009.6256114266,True
332,2022-04-28,27662.499473726562,28225.23561247087,220405.7910803045,276293.5261665019,False
333,2022-04-29,27303.632144576422,27288.605154421406,219803.91835752927,274396.1556565271,False
334,2022-05-02,26784.760273766973,27467.30438654927,219081.6710901989,273333.73575051513,False
